department,focus_group,expectations,processed_text,source,sentiment,title,Category,Category_Method,Category_Confidence
CPC,CPC,If unpaid by Apr 1 – on taxes by May 20 (6 weeks to go through every spreadsheet),If unpaid by Apr 1 – on taxes by May 20 (6 weeks to go through every spreadsheet),meeting_notes,positive,If unpaid by Apr 1 – on taxes by May 20 (6 weeks to go through every spreadsheet),Workflow & Business Processes,title_keyword,4.0
CPC,CPC,BAA spreadsheet on outstanding fines – first year they've done it,BAA spreadsheet on outstanding fines – first year they've done it,meeting_notes,positive,BAA spreadsheet on outstanding fines – first year they've done it,Workflow & Business Processes,title_keyword,4.0
CPC,CPC,AIMS report for ISOs,AIMS report for ISOs,meeting_notes,positive,AIMS report for ISOs,System Integration,title_keyword,4.0
CPC,CPC,Municipal sidewalks A lot of prep goes into doing tax bills,Municipal sidewalks A lot of prep goes into doing tax bills,meeting_notes,positive,Municipal sidewalks A lot of prep goes into doing tax bills,Records & Document Management,semantic_fallback,0.24673178791999817
CPC,CPC,Add late charges to spreadsheet,Add late charges to spreadsheet,meeting_notes,positive,Add late charges to spreadsheet,Workflow & Business Processes,title_keyword,4.0
CPC,CPC,"Codes used to do all billing for cut/cleans, demos","Codes used to do all billing for cut/cleans, demos",meeting_notes,positive,"Codes used to do all billing for cut/cleans, demos",Records & Document Management,semantic,0.3420700430870056
CPC,CPC,Centralized – sent to Brad – sent to Viki,Centralized – sent to Brad – sent to Viki,meeting_notes,positive,Centralized – sent to Brad – sent to Viki,Communication & Collaboration,semantic,0.34862715005874634
CPC,CPC,"Codes was using AS400 to keep all data – time consuming, duplication – worked with Mike and put together spreadsheet and that's what they used","Codes was using AS400 to keep all data – time consuming, duplication – worked with Mike and put together spreadsheet and that's what they used",meeting_notes,positive,"Codes was using AS400 to keep all data – time consuming, duplication – worked with Mike and put together spreadsheet and that's what they used",Workflow & Business Processes,title_keyword,4.0
CPC,CPC,Future system – would be helpful to have invoice generation capability,Future system – would be helpful to have invoice generation capability,meeting_notes,positive,Future system – would be helpful to have invoice generation capability,System Integration,semantic,0.3215316832065582
CPC,CPC,Software – automatically add late fee to outstanding BAA ticket – instead of CPC trying to locate – don't always know BAA balance is correct,Software – automatically add late fee to outstanding BAA ticket – instead of CPC trying to locate – don't always know BAA balance is correct,meeting_notes,positive,Software – automatically add late fee to outstanding BAA ticket – instead of CPC trying to locate – don't always know BAA balance is correct,Workflow & Business Processes,keyword_low,3.0
CPC,CPC,For tax search – 3-day deadline to get back to requestor – if BAA is out or unable to ask question,For tax search – 3-day deadline to get back to requestor – if BAA is out or unable to ask question,meeting_notes,positive,For tax search – 3-day deadline to get back to requestor – if BAA is out or unable to ask question,Records & Document Management,keyword_semantic_agree,4.152992025017738
CPC,CPC,Mayberry RFD -,Mayberry RFD -,meeting_notes,positive,Mayberry RFD -,Data Management & Visibility,semantic_fallback,0.07287244498729706
DOCE,CPO-Coordinators,Possible to add online scheduling for inspection – make date/times available of inspectors – would save so much work especially if integrating with Outlook,Possible to add online scheduling for inspection – make date/times available of inspectors – would save so much work especially if integrating with Outlook,meeting_notes,positive,Possible to add online scheduling for inspection – make date/times available of inspectors – would save so much work especially if integrating with Outlook,System Integration,title_keyword,8.0
DOCE,CPO-Coordinators,Automatic renewal letters/notices - add to print queue,Automatic renewal letters/notices - add to print queue,meeting_notes,positive,Automatic renewal letters/notices - add to print queue,Scheduling & Resource Management,semantic,0.32101961970329285
DOCE,CPO-Coordinators,1000 businesses that need a CofU – manual process for one person takes a lot of time,1000 businesses that need a CofU – manual process for one person takes a lot of time,meeting_notes,positive,1000 businesses that need a CofU – manual process for one person takes a lot of time,Workflow & Business Processes,keyword_semantic_agree,4.453750193119049
DOCE,CPO-Coordinators,Camino applicants complain about the number of email notifications as well,Camino applicants complain about the number of email notifications as well,meeting_notes,positive,Camino applicants complain about the number of email notifications as well,Communication & Collaboration,keyword_semantic_agree,7.210053712129593
DOCE,CPO-Coordinators,No place in Camino for managing “due/past due” items,No place in Camino for managing “due/past due” items,meeting_notes,positive,No place in Camino for managing “due/past due” items,System Integration,title_keyword,4.0
DOCE,CPO-Coordinators,Not enough visual urgency in Camino – IPS better at that as long as tickle date set for yourself,Not enough visual urgency in Camino – IPS better at that as long as tickle date set for yourself,meeting_notes,positive,Not enough visual urgency in Camino – IPS better at that as long as tickle date set for yourself,Scheduling & Resource Management,keyword_semantic_agree,5.277430444955826
DOCE,CPO-Coordinators,Anticipate that things are going to run out of space,Anticipate that things are going to run out of space,meeting_notes,positive,Anticipate that things are going to run out of space,Scheduling & Resource Management,semantic_fallback,0.20137919485569
DOCE,CPO-Coordinators,Think it's going to be an issue for ROW as far as applicants,Think it's going to be an issue for ROW as far as applicants,meeting_notes,positive,Think it's going to be an issue for ROW as far as applicants,Case Management,keyword_low,3.0
DOCE,CPO-Coordinators,Every submission starts with an address,Every submission starts with an address,meeting_notes,positive,Every submission starts with an address,Records & Document Management,keyword_semantic_agree,2.267640769481659
DOCE,CPO-Coordinators,"If you're in city ROW, tie to house","If you're in city ROW, tie to house",meeting_notes,positive,"If you're in city ROW, tie to house",Records & Document Management,semantic_fallback,0.14161761105060577
DOCE,CPO-Coordinators,Put something under specific event e.g. Christmas tree lighting – right now all under different addresses,Put something under specific event e.g. Christmas tree lighting – right now all under different addresses,meeting_notes,positive,Put something under specific event e.g. Christmas tree lighting – right now all under different addresses,Records & Document Management,keyword_low,2.0
DOCE,CPO-Coordinators,Camino running out of space – just had to up space,Camino running out of space – just had to up space,meeting_notes,positive,Camino running out of space – just had to up space,System Integration,title_keyword,4.0
DOCE,CPO-Coordinators,New weekly task for staff to clean out of 'unsubmitted' tasks,New weekly task for staff to clean out of 'unsubmitted' tasks,meeting_notes,positive,New weekly task for staff to clean out of 'unsubmitted' tasks,Workflow & Business Processes,keyword_low,2.0
DOCE,CPO-Coordinators,"Camino – applicants that pay and don't fill out the application or don't submit, or complete the full application but don't submit","Camino – applicants that pay and don't fill out the application or don't submit, or complete the full application but don't submit",meeting_notes,positive,"Camino – applicants that pay and don't fill out the application or don't submit, or complete the full application but don't submit",System Integration,title_keyword,4.0
DOCE,CPO-Coordinators,"Camino breaks at least once a week – applicants can't submit anything – or can't see document upload, or things that used to be in system","Camino breaks at least once a week – applicants can't submit anything – or can't see document upload, or things that used to be in system",meeting_notes,positive,"Camino breaks at least once a week – applicants can't submit anything – or can't see document upload, or things that used to be in system",Records & Document Management,title_keyword,5.0
DOCE,CPO-Coordinators,New cert just stopped working,New cert just stopped working,meeting_notes,positive,New cert just stopped working,Communication & Collaboration,semantic_fallback,0.09097694605588913
DOCE,CPO-Coordinators,Things break and can't figure out what happened,Things break and can't figure out what happened,meeting_notes,positive,Things break and can't figure out what happened,User Experience & Performance,semantic_fallback,0.18167710304260254
DOCE,Housing Inspectors,Going out to house where dog issues or tenant or PO combative – county system would,Going out to house where dog issues or tenant or PO combative – county system would,meeting_notes,positive,Going out to house where dog issues or tenant or PO combative – county system would,Records & Document Management,semantic_fallback,0.2800593674182892
DOCE,Housing Inspectors,Info that would stick with the person,Info that would stick with the person,meeting_notes,positive,Info that would stick with the person,Records & Document Management,semantic_fallback,0.3124024569988251
DOCE,Housing Inspectors,Or rough consistently leaking – snapshot of what happens,Or rough consistently leaking – snapshot of what happens,meeting_notes,positive,Or rough consistently leaking – snapshot of what happens,Data Management & Visibility,semantic_fallback,0.2570340633392334
DOCE,Housing Inspectors,Notes on each individual case – get buried,Notes on each individual case – get buried,meeting_notes,positive,Notes on each individual case – get buried,Records & Document Management,keyword_low,3.0
DOCE,Housing Inspectors,Issue with admin aides reading internal notes to PO,Issue with admin aides reading internal notes to PO,meeting_notes,positive,Issue with admin aides reading internal notes to PO,Records & Document Management,keyword_low,3.0
DOCE,Housing Inspectors,"Would like to see more stats – cases without inspection dates, or cases set to Need Review","Would like to see more stats – cases without inspection dates, or cases set to Need Review",meeting_notes,positive,"Would like to see more stats – cases without inspection dates, or cases set to Need Review",Case Management,keyword_semantic_agree,7.28631916642189
DOCE,Housing Inspectors,X cases in BAA,X cases in BAA,meeting_notes,positive,X cases in BAA,Case Management,keyword_semantic_agree,4.243357956409454
DOCE,Housing Inspectors,X amount of open cases,X amount of open cases,meeting_notes,positive,X amount of open cases,Case Management,keyword_semantic_agree,4.276293516159058
DOCE,Housing Inspectors,Sometimes waiting Generally IPS pretty is good,Sometimes waiting Generally IPS pretty is good,meeting_notes,positive,Sometimes waiting Generally IPS pretty is good,User Experience & Performance,semantic_fallback,0.20956803858280182
DOCE,Housing Inspectors,"Takes some time to get use to, but gets faster ~6months to a year to get used to","Takes some time to get use to, but gets faster ~6months to a year to get used to",meeting_notes,positive,"Takes some time to get use to, but gets faster ~6months to a year to get used to",User Experience & Performance,semantic_fallback,0.06935328990221024
DOCE,Housing Inspectors,Some things should be auto-populated,Some things should be auto-populated,meeting_notes,positive,Some things should be auto-populated,Scheduling & Resource Management,semantic_fallback,0.25135645270347595
DOCE,Housing Inspectors,Did get some trainings when restarting VPR,Did get some trainings when restarting VPR,meeting_notes,positive,Did get some trainings when restarting VPR,User Experience & Performance,title_keyword,5.0
DOCE,Housing Inspectors,Could do new complaint walk through for new guy,Could do new complaint walk through for new guy,meeting_notes,positive,Could do new complaint walk through for new guy,Case Management,keyword_low,3.0
DOCE,Housing Inspectors,Did materials for Camino,Did materials for Camino,meeting_notes,positive,Did materials for Camino,System Integration,title_keyword,4.0
DOCE,Housing Inspectors,Struggling with Camino,Struggling with Camino,meeting_notes,positive,Struggling with Camino,System Integration,title_keyword,4.0
IT,IT,Auditing capabilities Public facing view/access Ability to directly schedule inspections,Auditing capabilities Public facing view/access Ability to directly schedule inspections,meeting_notes,positive,Auditing capabilities Public facing view/access Ability to directly schedule inspections,Case Management,title_keyword,6.0
IT,IT,[PERSON] Single sign on – control access through your own identity system – most important from IT perspective,[PERSON] Single sign on – control access through your own identity system – most important from IT perspective,meeting_notes,positive,[PERSON] Single sign on – control access through your own identity system – most important from IT perspective,System Integration,semantic,0.3559343218803406
IT,IT,Can whitelist IPs for tablets,Can whitelist IPs for tablets,meeting_notes,positive,Can whitelist IPs for tablets,User Experience & Performance,title_keyword,4.0
IT,IT,Vinny: GIS integrations Integration with CPC? CPC processing payments and updating fees for BAA tickets,Vinny: GIS integrations Integration with CPC? CPC processing payments and updating fees for BAA tickets,meeting_notes,positive,Vinny,System Integration,keyword_semantic_agree,9.326824396848679
IT,IT,Payments for RR/CC applications occur in Camino – would intake move to future CE platform?,Payments for RR/CC applications occur in Camino – would intake move to future CE platform?,meeting_notes,positive,Payments for RR/CC applications occur in Camino – would intake move to future CE platform?,System Integration,keyword_semantic_agree,4.237928673624992
IT,IT,BAA – court management system – how relevant is ticket round to codes? Very interconnected,BAA – court management system – how relevant is ticket round to codes? Very interconnected,meeting_notes,positive,BAA – court management system – how relevant is ticket round to codes? Very interconnected,Case Management,keyword_semantic_agree,3.3072074353694916
NBD,NBD Internal,[PERSON] Selecting from drop-down for referrals (referred from) - for referral types (which agency they came from) and making a required field – data validation,[PERSON] Selecting from drop-down for referrals (referred from) - for referral types (which agency they came from) and making a required field – data validation,meeting_notes,positive,[PERSON] Selecting from drop-down for referrals (referred from) - for referral types (which agency they came from) and making a required field – data validation,Case Management,title_keyword,5.0
NBD,NBD Internal,System for DSS resettlement referrals – would be helpful to have documented which agency placed them within the system – would be great to be all in one place to track more regularly,System for DSS resettlement referrals – would be helpful to have documented which agency placed them within the system – would be great to be all in one place to track more regularly,meeting_notes,positive,System for DSS resettlement referrals – would be helpful to have documented which agency placed them within the system – would be great to be all in one place to track more regularly,Case Management,title_keyword,5.0
NBD,NBD Internal,Set up ambassador referrals externally – when DSS case is inputted,Set up ambassador referrals externally – when DSS case is inputted,meeting_notes,positive,Set up ambassador referrals externally – when DSS case is inputted,Case Management,title_keyword,7.0
NBD,NBD Internal,[PERSON] System that comes with video trainings. Sometimes we have interns to do data entry – lots of time to explain it,[PERSON] System that comes with video trainings. Sometimes we have interns to do data entry – lots of time to explain it,meeting_notes,positive,[PERSON] System that comes with video trainings. Sometimes we have interns to do data entry – lots of time to explain it,Training & Documentation,keyword_semantic_agree,5.532805323600769
NBD,NBD Internal,Viewing eTax amounts would be helpful – would need to be daily,Viewing eTax amounts would be helpful – would need to be daily,meeting_notes,positive,Viewing eTax amounts would be helpful – would need to be daily,System Integration,title_keyword,4.0
NBD,NBD Internal,"Tax trust, county compromise agreements – legal stuff we have no insight into would be helpful to see","Tax trust, county compromise agreements – legal stuff we have no insight into would be helpful to see",meeting_notes,positive,"Tax trust, county compromise agreements – legal stuff we have no insight into would be helpful to see",Records & Document Management,semantic_fallback,0.261257529258728
NBD,NBD Internal,Also at will of Law for them to enter in eTax in the first place – more of an FP process,Also at will of Law for them to enter in eTax in the first place – more of an FP process,meeting_notes,positive,Also at will of Law for them to enter in eTax in the first place – more of an FP process,System Integration,title_keyword,4.0
NBD,NBD Internal,Ideally a unified location for that,Ideally a unified location for that,meeting_notes,positive,Ideally a unified location for that,System Integration,semantic_fallback,0.2515712082386017
NBD,NBD Internal,Bankruptcy info is another one we don't have great visibility into – typically updated in eTax,Bankruptcy info is another one we don't have great visibility into – typically updated in eTax,meeting_notes,positive,Bankruptcy info is another one we don't have great visibility into – typically updated in eTax,Data Management & Visibility,title_keyword,4.0
NBD,NBD Internal,[PERSON] View street/houses nearby,[PERSON] View street/houses nearby,meeting_notes,positive,[PERSON] View street/houses nearby,Records & Document Management,semantic_fallback,0.2084939032793045
NBD,NBD Internal,"Ability see # of vacants, # tax delinquent properties in different quadrants - could be helpful planning tool","Ability see # of vacants, # tax delinquent properties in different quadrants - could be helpful planning tool",meeting_notes,positive,"Ability see # of vacants, # tax delinquent properties in different quadrants - could be helpful planning tool",Records & Document Management,semantic,0.40763914585113525
NBD,NBD Internal,Expanding to include spatial element – move toward more of proactive model,Expanding to include spatial element – move toward more of proactive model,meeting_notes,positive,Expanding to include spatial element – move toward more of proactive model,Records & Document Management,semantic_fallback,0.26432645320892334
NBD,NBD Internal,"Other tools: ArcGIS, Google Maps, eTax, County Clerk database, AS400, eTax, RStudio (report pulling, QPD production)","Other tools: ArcGIS, Google Maps, eTax, County Clerk database, AS400, eTax, RStudio (report pulling, QPD production)",meeting_notes,positive,Other tools,System Integration,keyword,8.0
NBD,NBD Internal,Process mapping – could be helpful to bring this to NBD Quarterly,Process mapping – could be helpful to bring this to NBD Quarterly,meeting_notes,positive,Process mapping – could be helpful to bring this to NBD Quarterly,Workflow & Business Processes,keyword_semantic_agree,2.428654730319977
NBD,NBD Internal,[PERSON] will share ERP process map,[PERSON] will share ERP process map,meeting_notes,positive,[PERSON] will share ERP process map,Training & Documentation,semantic,0.3608837127685547
NBD,NBD Internal,Suinana – Cityline process mapping could be shared,Suinana – Cityline process mapping could be shared,meeting_notes,positive,Suinana – Cityline process mapping could be shared,Workflow & Business Processes,keyword_semantic_agree,2.320081800222397
NBD,NBD Internal,Abitility of better address look up. eg. Don't have address then look up street then narrow down to the right property.,Abitility of better address look up. eg. Don't have address then look up street then narrow down to the right property.,meeting_notes,positive,Abitility of better address look up. eg. Don't have address then look up street then narrow down to the right property.,Records & Document Management,keyword_semantic_agree,2.362617790699005
NBD,NBD Internal,We need to know ownership and ownership history.,We need to know ownership and ownership history.,meeting_notes,positive,We need to know ownership and ownership history.,Records & Document Management,semantic,0.3231397569179535
NBD,NBD Internal,"We should have full inventory of images of every property and do that as a census, it will be really valuable info. IPS would be good place to park that. City should have something like street image.","We should have full inventory of images of every property and do that as a census, it will be really valuable info. IPS would be good place to park that. City should have something like street image.",meeting_notes,positive,"We should have full inventory of images of every property and do that as a census, it will be really valuable info. IPS would be good place to park that. City should have something like street image.",Records & Document Management,semantic,0.39206403493881226
NBD,NBD Internal,Final Thoughts: Where does the historical records are store? Camino – if I open address can I see all these things that IPS used to handle.,Final Thoughts: Where does the historical records are store? Camino – if I open address can I see all these things that IPS used to handle.,meeting_notes,positive,Final Thoughts,Records & Document Management,keyword_semantic_agree,6.350551724433899
NBD,NBD Internal,"Repository of history of properties would be great data source, when did something happen, what happen could be told by the pictures.","Repository of history of properties would be great data source, when did something happen, what happen could be told by the pictures.",meeting_notes,positive,"Repository of history of properties would be great data source, when did something happen, what happen could be told by the pictures.",Data Management & Visibility,title_keyword,4.0
NBD,NBD Internal,Minimize windows – would be helpful.,Minimize windows – would be helpful.,meeting_notes,positive,Minimize windows – would be helpful.,User Experience & Performance,semantic_fallback,0.2682647109031677
OCHD,OCHD,Ideally cloud based system with ability to host multiples users simultaneously,Ideally cloud based system with ability to host multiples users simultaneously,meeting_notes,positive,Ideally cloud based system with ability to host multiples users simultaneously,System Integration,semantic_fallback,0.31906527280807495
OCHD,OCHD,"Ideally would be great if system listed commonly used reports with ability to put in parameters of query, prompt for 3-4 things. Dashboard would be helpful","Ideally would be great if system listed commonly used reports with ability to put in parameters of query, prompt for 3-4 things. Dashboard would be helpful",meeting_notes,positive,"Ideally would be great if system listed commonly used reports with ability to put in parameters of query, prompt for 3-4 things. Dashboard would be helpful",Reporting & Decision Support,keyword_semantic_agree,9.57401293516159
OCHD,OCHD,Have record information and links to open complaints for that record,Have record information and links to open complaints for that record,meeting_notes,positive,Have record information and links to open complaints for that record,Records & Document Management,semantic,0.3471127152442932
OCHD,OCHD,"Possible to build in links to other information about the property? Hyperlink to other parts of the record e.g. sometimes see property is in Land Bank phase; water billing info; or highlight that a PO has designated a family member as responsible; special characteristics of property e.g. historic property, or in a flood plain with ability to search by attributes as well as view those attributes on a property – use case example: if targeting grants on SHPO properties","Possible to build in links to other information about the property? Hyperlink to other parts of the record e.g. sometimes see property is in Land Bank phase; water billing info; or highlight that a PO has designated a family member as responsible; special characteristics of property e.g. historic property, or in a flood plain with ability to search by attributes as well as view those attributes on a property – use case example: if targeting grants on SHPO properties",meeting_notes,positive,"Possible to build in links to other information about the property? Hyperlink to other parts of the record e.g. sometimes see property is in Land Bank phase; water billing info; or highlight that a PO has designated a family member as responsible; special characteristics of property e.g. historic property, or in a flood plain with ability to search by attributes as well as view those attributes on a property – use case example",Records & Document Management,keyword_semantic_agree,6.38906255364418
OCHD,OCHD,"GIS mapping? Deb: Mapping is tricky have to protect identity of people associated with property, violation mapping would be different story","GIS mapping? Deb: Mapping is tricky have to protect identity of people associated with property, violation mapping would be different story",meeting_notes,positive,GIS mapping? Deb,System Integration,title_keyword,4.0
OCHD,OCHD,"Would be wonderful for county to be able to view AS400 water billing records, read-only","Would be wonderful for county to be able to view AS400 water billing records, read-only",meeting_notes,positive,"Would be wonderful for county to be able to view AS400 water billing records, read-only",Records & Document Management,keyword_semantic_agree,4.339593082666397
DOCE,Zoning,Post session discussion with [PERSON],Post session discussion with [PERSON],meeting_notes,positive,Post session discussion with [PERSON],Communication & Collaboration,keyword_semantic_agree,2.3925145864486694
DOCE,Zoning,Permit inspectors do make up a smaller portion of overall inspector staff,Permit inspectors do make up a smaller portion of overall inspector staff,meeting_notes,positive,Permit inspectors do make up a smaller portion of overall inspector staff,Case Management,keyword_low,2.0
DOCE,Zoning,Kelsey was convinced CRM was the solution for CE,Kelsey was convinced CRM was the solution for CE,meeting_notes,positive,Kelsey was convinced CRM was the solution for CE,Communication & Collaboration,semantic_fallback,0.2384340763092041
DOCE,Zoning,People component is important for lead enforcement,People component is important for lead enforcement,meeting_notes,positive,People component is important for lead enforcement,Communication & Collaboration,semantic_fallback,0.23523424565792084
DOCE,Admin Aide,"CofU or CofI – would be nice if all inspectors could collaborate on it, rather than setting up individually","CofU or CofI – would be nice if all inspectors could collaborate on it, rather than setting up individually",meeting_notes,positive,"CofU or CofI – would be nice if all inspectors could collaborate on it, rather than setting up individually",Communication & Collaboration,semantic,0.3668917417526245
DOCE,Admin Aide,"Address for owner legit address – deed search and on Image Mate, who we sent violation notice to","Address for owner legit address – deed search and on Image Mate, who we sent violation notice to",meeting_notes,positive,"Address for owner legit address – deed search and on Image Mate, who we sent violation notice to",Records & Document Management,keyword_semantic_agree,6.2997201681137085
DOCE,Admin Aide,[PERSON] gave long list of address changes – updating owner addresses in AS400 and in IPS,[PERSON] gave long list of address changes – updating owner addresses in AS400 and in IPS,meeting_notes,positive,[PERSON] gave long list of address changes – updating owner addresses in AS400 and in IPS,System Integration,title_keyword,4.0
DOCE,Admin Aide,Anything you like about IPS,Anything you like about IPS,meeting_notes,positive,Anything you like about IPS,System Integration,semantic,0.35110053420066833
DOCE,Admin Aide,"Appreciates that within parcel, can click on button that brings directly to Image Mate with the owner address","Appreciates that within parcel, can click on button that brings directly to Image Mate with the owner address",meeting_notes,positive,"Appreciates that within parcel, can click on button that brings directly to Image Mate with the owner address",Records & Document Management,keyword_semantic_agree,5.253819704055786
DOCE,Admin Aide,"If everything could be more easily identifiable on the thumbnails – when you pull ip the Parcel History, not easy to tell e..g large complexes like Nob Hill, has to open each individually to find apartment – make it more identifiable e.g. apartment, unit – only has status, open date","If everything could be more easily identifiable on the thumbnails – when you pull ip the Parcel History, not easy to tell e..g large complexes like Nob Hill, has to open each individually to find apartment – make it more identifiable e.g. apartment, unit – only has status, open date",meeting_notes,positive,"If everything could be more easily identifiable on the thumbnails – when you pull ip the Parcel History, not easy to tell e..g large complexes like Nob Hill, has to open each individually to find apartment – make it more identifiable e.g. apartment, unit – only has status, open date",Records & Document Management,keyword_semantic_agree,6.466402381658554
DOCE,Admin Aide,Some things you need to hit Save and other time you don't need to,Some things you need to hit Save and other time you don't need to,meeting_notes,positive,Some things you need to hit Save and other time you don't need to,User Experience & Performance,semantic_fallback,0.2113305628299713
DOCE,Admin Aide,New next to Save and look the same,New next to Save and look the same,meeting_notes,positive,New next to Save and look the same,Records & Document Management,semantic_fallback,0.1401485651731491
DOCE,Admin Aide,"Notepads, a lot of Excel documents","Notepads, a lot of Excel documents",meeting_notes,positive,"Notepads, a lot of Excel documents",Records & Document Management,keyword_semantic_agree,2.4105923771858215
DOCE,Admin Aide,Made cheat sheets and phone lists of commonly ysed things – reference docs,Made cheat sheets and phone lists of commonly ysed things – reference docs,meeting_notes,positive,Made cheat sheets and phone lists of commonly ysed things – reference docs,Records & Document Management,title_keyword,4.0
DOCE,Admin Aide,"Deed search, GIS, MS Teams: will contact cityline [PERSON] Norween","Deed search, GIS, MS Teams: will contact cityline [PERSON] Norween",meeting_notes,positive,"Deed search, GIS, MS Teams",Records & Document Management,keyword_semantic_agree,4.436403036117554
DOCE,Admin Aide,[PERSON] Likes that everything is in Camino – database for that,[PERSON] Likes that everything is in Camino – database for that,meeting_notes,positive,[PERSON] Likes that everything is in Camino – database for that,System Integration,title_keyword,4.0
DOCE,Admin Aide,Multiple tools they have to handle – would be nice if something that collected those data and inputted in both systems,Multiple tools they have to handle – would be nice if something that collected those data and inputted in both systems,meeting_notes,positive,Multiple tools they have to handle – would be nice if something that collected those data and inputted in both systems,System Integration,semantic,0.5005503296852112
DOCE,Admin Aide,Technology Features you like/that work well,Technology Features you like/that work well,meeting_notes,positive,Technology Features you like/that work well,User Experience & Performance,semantic_fallback,0.21069298684597015
DOCE,Admin Aide,"Documents on one side, inspection on the other side, add notes to it specifically","Documents on one side, inspection on the other side, add notes to it specifically",meeting_notes,positive,"Documents on one side, inspection on the other side, add notes to it specifically",Records & Document Management,keyword_semantic_agree,5.497361928224564
DOCE,Admin Aide,Make it easier to find,Make it easier to find,meeting_notes,positive,Make it easier to find,Records & Document Management,keyword_semantic_agree,3.375189930200577
Assessment,Assessment,He likes IPS for what he uses it for,He likes IPS for what he uses it for,meeting_notes,positive,He likes IPS for what he uses it for,System Integration,semantic_fallback,0.2763232886791229
Assessment,Assessment,"Easily viewable, attainable, exportable","Easily viewable, attainable, exportable",meeting_notes,positive,"Easily viewable, attainable, exportable",Records & Document Management,semantic,0.39848414063453674
BAA,BAA ALJs,Functionality depends on people putting stuff in and it going in accurately – for most part that does happen,Functionality depends on people putting stuff in and it going in accurately – for most part that does happen,meeting_notes,positive,Functionality depends on people putting stuff in and it going in accurately – for most part that does happen,Workflow & Business Processes,semantic_fallback,0.27727991342544556
BAA,BAA ALJs,A way to separate it out so it can you show you clearly violations cited to prior owner versus current owner,A way to separate it out so it can you show you clearly violations cited to prior owner versus current owner,meeting_notes,positive,A way to separate it out so it can you show you clearly violations cited to prior owner versus current owner,Case Management,title_keyword,8.0
BAA,BAA ALJs,Seeing changes that were made and when they were made would be helpful,Seeing changes that were made and when they were made would be helpful,meeting_notes,positive,Seeing changes that were made and when they were made would be helpful,Records & Document Management,semantic_fallback,0.2640729248523712
BAA,BAA ALJs,"Ability to track changes, how it got to that point so easier to fix issues rather than figuring out what happened","Ability to track changes, how it got to that point so easier to fix issues rather than figuring out what happened",meeting_notes,positive,"Ability to track changes, how it got to that point so easier to fix issues rather than figuring out what happened",User Experience & Performance,semantic,0.421540230512619
BAA,BAA ALJs,"Registered owner, but they have multiple license plates, able to see at some point registered to other plates – get an idea of what issue is under hat plate","Registered owner, but they have multiple license plates, able to see at some point registered to other plates – get an idea of what issue is under hat plate",meeting_notes,positive,"Registered owner, but they have multiple license plates, able to see at some point registered to other plates – get an idea of what issue is under hat plate",Case Management,keyword_low,2.0
BAA,BAA ALJs,Something with common language – start with a template and adjust as needed,Something with common language – start with a template and adjust as needed,meeting_notes,positive,Something with common language – start with a template and adjust as needed,Training & Documentation,semantic,0.37926894426345825
BAA,BAA Operations,"Chris: Familiar with process, second nature after 3 years","Chris: Familiar with process, second nature after 3 years",meeting_notes,positive,Chris,Workflow & Business Processes,keyword_low,2.0
BAA,BAA Operations,Takes a long time to find information need to update the constituent,Takes a long time to find information need to update the constituent,meeting_notes,positive,Takes a long time to find information need to update the constituent,Workflow & Business Processes,semantic,0.3312855064868927
BAA,BAA Operations,Ability to organize by action type or department or,Ability to organize by action type or department or,meeting_notes,positive,Ability to organize by action type or department or,Records & Document Management,semantic,0.35469692945480347
BAA,BAA Operations,Very detailed within info to put int,Very detailed within info to put int,meeting_notes,positive,Very detailed within info to put int,Reporting & Decision Support,semantic_fallback,0.19620230793952942
BAA,BAA Operations,"All the parts – respondents, judge, notary, clerks – all could participate in procedure – could log in and upload their claims or appeals – decisions, sign there with electronic signature","All the parts – respondents, judge, notary, clerks – all could participate in procedure – could log in and upload their claims or appeals – decisions, sign there with electronic signature",meeting_notes,positive,"All the parts – respondents, judge, notary, clerks – all could participate in procedure – could log in and upload their claims or appeals – decisions, sign there with electronic signature",Records & Document Management,semantic,0.3366503417491913
BAA,BAA Operations,Could access and see because it's public,Could access and see because it's public,meeting_notes,positive,Could access and see because it's public,Data Management & Visibility,semantic_fallback,0.20135806500911713
BAA,BAA Operations,Have user updated and date on the address/contact similar to timestamps on what's on Images/Doc section,Have user updated and date on the address/contact similar to timestamps on what's on Images/Doc section,meeting_notes,positive,Have user updated and date on the address/contact similar to timestamps on what's on Images/Doc section,Records & Document Management,keyword_semantic_agree,2.32497239112854
BAA,BAA Operations,Ability to search by address so they don't have to find the TaxID,Ability to search by address so they don't have to find the TaxID,meeting_notes,positive,Ability to search by address so they don't have to find the TaxID,Records & Document Management,keyword_semantic_agree,9.437666237354279
BAA,BAA Operations,"Likes notes tab – nice that it's separate from action log and summary of everything – can see what round of ticketing they're on, round of ticket","Likes notes tab – nice that it's separate from action log and summary of everything – can see what round of ticketing they're on, round of ticket",meeting_notes,positive,"Likes notes tab – nice that it's separate from action log and summary of everything – can see what round of ticketing they're on, round of ticket",Workflow & Business Processes,title_keyword,6.0
