department,focus_group,pain_points,processed_text,source,sentiment,title,Category,Category_Method,Category_Confidence,Cluster,Cluster_Label
FPB,Fire,Automatically add an assignment would be nice,Automatically add an assignment would be nice,meeting_notes,negative,Automatically add an assignment would be nice,Case Management,keyword_low,2.0,1,Scheduling & Resource Management
FPB,Fire,Cumbersome to add and create,Cumbersome to add and create,meeting_notes,negative,Cumbersome to add and create,User Experience & Performance,semantic_fallback,0.2782733738422394,-1,Noise / unclustered
FPB,Fire,"Too many places to put things in IPS – can add documents in inspection, complaint, parcel","Too many places to put things in IPS – can add documents in inspection, complaint, parcel",meeting_notes,negative,"Too many places to put things in IPS – can add documents in inspection, complaint, parcel",Case Management,title_keyword,6.0,-1,Noise / unclustered
FPB,Fire,Actions versus inspections – some people don't look in both places – pertinent inspection notes,Actions versus inspections – some people don't look in both places – pertinent inspection notes,meeting_notes,negative,Actions versus inspections – some people don't look in both places – pertinent inspection notes,Case Management,title_keyword,6.0,13,Case Management
FPB,Fire,Difficultly for onboarding Searching for parcels – if you don't click search inactive – may miss something like resub,Difficultly for onboarding Searching for parcels – if you don't click search inactive – may miss something like resub,meeting_notes,negative,Difficultly for onboarding Searching for parcels – if you don't click search inactive – may miss something like resub,Records & Document Management,keyword_semantic_agree,7.241737529635429,16,Records & Document Management
FPB,Fire,Not cloud based – need to remote in or come in,Not cloud based – need to remote in or come in,meeting_notes,negative,Not cloud based – need to remote in or come in,System Integration,semantic,0.385637491941452,8,System Integration
FPB,Fire,Use physical notepad or surface pro – then data entry back in the office,Use physical notepad or surface pro – then data entry back in the office,meeting_notes,negative,Use physical notepad or surface pro – then data entry back in the office,Data Management & Visibility,keyword_low,2.0,8,System Integration
FPB,Fire,Need a data person for Fire,Need a data person for Fire,meeting_notes,negative,Need a data person for Fire,Data Management & Visibility,keyword_semantic_agree,2.3244151771068573,13,Case Management
FPB,Fire,Scheduling – having to go into MS Outlook – adding in both places is cumbersome,Scheduling – having to go into MS Outlook – adding in both places is cumbersome,meeting_notes,negative,Scheduling – having to go into MS Outlook – adding in both places is cumbersome,Scheduling & Resource Management,keyword_semantic_agree,8.442368894815445,1,Scheduling & Resource Management
FPB,Fire,Capabilities they wish IPS had,Capabilities they wish IPS had,meeting_notes,negative,Capabilities they wish IPS had,System Integration,semantic_fallback,0.29502415657043457,12,System Integration
FPB,Fire,Anyone else we should speak to?,Anyone else we should speak to?,meeting_notes,negative,Anyone else we should speak to?,Communication & Collaboration,semantic_fallback,0.06259101629257202,-1,Noise / unclustered
DOCE,Housing Inspectors,IPS slow or needs to be rebooted,IPS slow or needs to be rebooted,meeting_notes,negative,IPS slow or needs to be rebooted,User Experience & Performance,keyword_semantic_agree,12.312965959310532,11,User Experience & Performance
DOCE,Housing Inspectors,"Have to click into 5-6 different cases, which takes time","Have to click into 5-6 different cases, which takes time",meeting_notes,negative,"Have to click into 5-6 different cases, which takes time",Case Management,title_keyword,4.0,9,User Experience & Performance
DOCE,Housing Inspectors,County – name or address would pull up all info – current owner and tenant,County – name or address would pull up all info – current owner and tenant,meeting_notes,negative,County – name or address would pull up all info – current owner and tenant,Records & Document Management,semantic,0.39328861236572266,15,Records & Document Management
DOCE,Housing Inspectors,Bad layout Would be helpful if click on a case – would be helpful to bring up any open cases,Bad layout Would be helpful if click on a case – would be helpful to bring up any open cases,meeting_notes,negative,Bad layout Would be helpful if click on a case – would be helpful to bring up any open cases,Case Management,keyword_semantic_agree,4.220389187335968,10,Case Management
DOCE,Housing Inspectors,Parkside – brings up many cases,Parkside – brings up many cases,meeting_notes,negative,Parkside – brings up many cases,Case Management,keyword_semantic_agree,4.213160187005997,10,Case Management
DOCE,Housing Inspectors,Would be helpful in specific unit number,Would be helpful in specific unit number,meeting_notes,negative,Would be helpful in specific unit number,Reporting & Decision Support,semantic_fallback,0.10597120970487595,-1,Noise / unclustered
DOCE,Housing Inspectors,Lapses – happened more at old building,Lapses – happened more at old building,meeting_notes,negative,Lapses – happened more at old building,Communication & Collaboration,semantic_fallback,0.14896073937416077,13,Case Management
DOCE,Housing Inspectors,"Loading button – IPS spinning – automatically closes out, doesn't always save","Loading button – IPS spinning – automatically closes out, doesn't always save",meeting_notes,negative,"Loading button – IPS spinning – automatically closes out, doesn't always save",User Experience & Performance,keyword_semantic_agree,3.1452610343694687,11,User Experience & Performance
DOCE,Housing Inspectors,Anywhere from 1-2 times a day to a few times a week,Anywhere from 1-2 times a day to a few times a week,meeting_notes,negative,Anywhere from 1-2 times a day to a few times a week,Scheduling & Resource Management,semantic_fallback,0.03362555429339409,1,Scheduling & Resource Management
DOCE,Housing Inspectors,Entering violations – simultaneous entry – asks for violation number – 15 folks doing entry at the same time,Entering violations – simultaneous entry – asks for violation number – 15 folks doing entry at the same time,meeting_notes,negative,Entering violations – simultaneous entry – asks for violation number – 15 folks doing entry at the same time,Case Management,title_keyword,6.0,4,Case Management
DOCE,Housing Inspectors,Re-enter info when that happens,Re-enter info when that happens,meeting_notes,negative,Re-enter info when that happens,Scheduling & Resource Management,semantic_fallback,0.11681094765663147,3,Communication & Collaboration
DOCE,Housing Inspectors,Doesn't auto-populate their name in the case – when starting a new case,Doesn't auto-populate their name in the case – when starting a new case,meeting_notes,negative,Doesn't auto-populate their name in the case – when starting a new case,Case Management,keyword_semantic_agree,2.323593258857727,10,Case Management
DOCE,Housing Inspectors,"Reduce the drop-down – too many actions, too many names","Reduce the drop-down – too many actions, too many names",meeting_notes,negative,"Reduce the drop-down – too many actions, too many names",Workflow & Business Processes,keyword_semantic_agree,7.2375341802835464,6,User Experience & Performance
DOCE,Housing Inspectors,Could be tailored to just housing inspections,Could be tailored to just housing inspections,meeting_notes,negative,Could be tailored to just housing inspections,Case Management,title_keyword,6.0,13,Case Management
DOCE,Housing Inspectors,Inspection results – real close in the drop-down menu – can accidentally select another result,Inspection results – real close in the drop-down menu – can accidentally select another result,meeting_notes,negative,Inspection results – real close in the drop-down menu – can accidentally select another result,Case Management,keyword_low,3.0,13,Case Management
DOCE,Housing Inspectors,Periodic inspection – inspector names not in alphabetical order,Periodic inspection – inspector names not in alphabetical order,meeting_notes,negative,Periodic inspection – inspector names not in alphabetical order,Scheduling & Resource Management,semantic,0.3551909923553467,13,Case Management
DOCE,Housing Inspectors,Exterior violations – trash or overgrowth – 10-20 tickets at a time,Exterior violations – trash or overgrowth – 10-20 tickets at a time,meeting_notes,negative,Exterior violations – trash or overgrowth – 10-20 tickets at a time,Case Management,title_keyword,9.0,4,Case Management
DOCE,Housing Inspectors,When select OG – entering same info for every case – would be helpful for violation info to populate – seems redudnant to do 20 times,When select OG – entering same info for every case – would be helpful for violation info to populate – seems redudnant to do 20 times,meeting_notes,negative,When select OG – entering same info for every case – would be helpful for violation info to populate – seems redudnant to do 20 times,Case Management,title_keyword,5.0,4,Case Management
DOCE,Housing Inspectors,Would be helpful to populate corrective action,Would be helpful to populate corrective action,meeting_notes,negative,Would be helpful to populate corrective action,Workflow & Business Processes,keyword_low,2.0,8,System Integration
DOCE,Housing Inspectors,That's one where violation is always the same and corrective action,That's one where violation is always the same and corrective action,meeting_notes,negative,That's one where violation is always the same and corrective action,Case Management,keyword_low,3.0,4,Case Management
DOCE,Housing Inspectors,Lead map – when doing Rental Registries,Lead map – when doing Rental Registries,meeting_notes,negative,Lead map – when doing Rental Registries,Records & Document Management,semantic,0.42584511637687683,-1,Noise / unclustered
DOCE,Housing Inspectors,If starting a RR case – somewhere in IPS that indicates high-risk zone – some that get missed or forgets,If starting a RR case – somewhere in IPS that indicates high-risk zone – some that get missed or forgets,meeting_notes,negative,If starting a RR case – somewhere in IPS that indicates high-risk zone – some that get missed or forgets,Case Management,keyword_semantic_agree,2.2875044345855713,-1,Noise / unclustered
DOCE,Housing Inspectors,NRSA – alert for cases,NRSA – alert for cases,meeting_notes,negative,NRSA – alert for cases,Case Management,keyword_semantic_agree,4.280043125152588,-1,Noise / unclustered
DOCE,Housing Inspectors,Addresses not always updated in all the cases,Addresses not always updated in all the cases,meeting_notes,negative,Addresses not always updated in all the cases,Case Management,title_keyword,4.0,18,Records & Document Management
DOCE,Housing Inspectors,"If address updated, have to individually update all 3 cases with that owner","If address updated, have to individually update all 3 cases with that owner",meeting_notes,negative,"If address updated, have to individually update all 3 cases with that owner",Case Management,keyword_semantic_agree,6.269337862730026,17,Case Management
DOCE,Housing Inspectors,Global address book Can cause a delay with BAA if address is not right,Global address book Can cause a delay with BAA if address is not right,meeting_notes,negative,Global address book Can cause a delay with BAA if address is not right,Workflow & Business Processes,keyword_semantic_agree,2.224220499396324,5,Case Management
DOCE,Housing Inspectors,Email law for addressing verification,Email law for addressing verification,meeting_notes,negative,Email law for addressing verification,Communication & Collaboration,keyword_low,3.0,-1,Noise / unclustered
DOCE,Housing Inspectors,Then send to aide to put in AS400,Then send to aide to put in AS400,meeting_notes,negative,Then send to aide to put in AS400,System Integration,keyword_semantic_agree,4.174759238958359,0,System Integration
DOCE,Housing Inspectors,Ownership changes – switched in some cases when that happens but not others – old owner getting notices,Ownership changes – switched in some cases when that happens but not others – old owner getting notices,meeting_notes,negative,Ownership changes – switched in some cases when that happens but not others – old owner getting notices,Case Management,title_keyword,6.0,17,Case Management
DOCE,Housing Inspectors,Way to organize cases on main IPS screen – they can add tickle date and write a note for next step – no way to access with clicking into the case,Way to organize cases on main IPS screen – they can add tickle date and write a note for next step – no way to access with clicking into the case,meeting_notes,negative,Way to organize cases on main IPS screen – they can add tickle date and write a note for next step – no way to access with clicking into the case,Scheduling & Resource Management,title_keyword,5.0,-1,Noise / unclustered
DOCE,Housing Inspectors,Would be helpful to categorize the follow up,Would be helpful to categorize the follow up,meeting_notes,negative,Would be helpful to categorize the follow up,Communication & Collaboration,semantic,0.36660897731781006,8,System Integration
DOCE,Housing Inspectors,Organizing those similar tasks – would be helpful to know I have 8 drive bys,Organizing those similar tasks – would be helpful to know I have 8 drive bys,meeting_notes,negative,Organizing those similar tasks – would be helpful to know I have 8 drive bys,Records & Document Management,semantic,0.4010950028896332,8,System Integration
DOCE,Housing Inspectors,60 cases some days,60 cases some days,meeting_notes,negative,60 cases some days,Case Management,keyword_semantic_agree,4.247197195887566,10,Case Management
DOCE,Housing Inspectors,[PERSON] puts his cases into a spreadsheet to organize it,[PERSON] puts his cases into a spreadsheet to organize it,meeting_notes,negative,[PERSON] puts his cases into a spreadsheet to organize it,Workflow & Business Processes,title_keyword,4.0,10,Case Management
DOCE,Housing Inspectors,Others don't typically use Excel independently,Others don't typically use Excel independently,meeting_notes,negative,Others don't typically use Excel independently,Reporting & Decision Support,keyword_low,2.0,8,System Integration
DOCE,Housing Inspectors,Other tools Notepad for inspection notes – transfer later,Other tools Notepad for inspection notes – transfer later,meeting_notes,negative,Other tools Notepad for inspection notes – transfer later,Case Management,keyword_low,3.0,-1,Noise / unclustered
DOCE,Housing Inspectors,Use GIS maps Property lines and getting right address,Use GIS maps Property lines and getting right address,meeting_notes,negative,Use GIS maps Property lines and getting right address,System Integration,title_keyword,4.0,16,Records & Document Management
DOCE,Housing Inspectors,Look Before You Rent – don't have access to IPS in the field – look up violations on the fly,Look Before You Rent – don't have access to IPS in the field – look up violations on the fly,meeting_notes,negative,Look Before You Rent – don't have access to IPS in the field – look up violations on the fly,Case Management,title_keyword,6.0,-1,Noise / unclustered
DOCE,Housing Inspectors,Use lead map on phone in the field,Use lead map on phone in the field,meeting_notes,negative,Use lead map on phone in the field,Communication & Collaboration,keyword_semantic_agree,4.2032268941402435,-1,Noise / unclustered
DOCE,Housing Inspectors,Used IPS on tablet once when first started – confusing,Used IPS on tablet once when first started – confusing,meeting_notes,negative,Used IPS on tablet once when first started – confusing,User Experience & Performance,title_keyword,7.0,11,User Experience & Performance
DOCE,Housing Inspectors,Take a bunch of pictures – use work phone for that,Take a bunch of pictures – use work phone for that,meeting_notes,negative,Take a bunch of pictures – use work phone for that,Communication & Collaboration,title_keyword,4.0,3,Communication & Collaboration
DOCE,Housing Inspectors,IPS app was confusing – connection issues as well,IPS app was confusing – connection issues as well,meeting_notes,negative,IPS app was confusing – connection issues as well,User Experience & Performance,keyword_low,3.0,11,User Experience & Performance
DOCE,Housing Inspectors,Had laptop for awhile – very helpful – connection issues with that as well – difficulty logging in,Had laptop for awhile – very helpful – connection issues with that as well – difficulty logging in,meeting_notes,negative,Had laptop for awhile – very helpful – connection issues with that as well – difficulty logging in,User Experience & Performance,semantic_fallback,0.22866995632648468,9,User Experience & Performance
DOCE,Housing Inspectors,Would save hours to be able to do it in the field,Would save hours to be able to do it in the field,meeting_notes,negative,Would save hours to be able to do it in the field,Records & Document Management,semantic_fallback,0.2002231776714325,1,Scheduling & Resource Management
DOCE,Housing Inspectors,Technology Likes/Dislikes IPS – thinks it's a good system and user friendly generally – freezing is an issue,Technology Likes/Dislikes IPS – thinks it's a good system and user friendly generally – freezing is an issue,meeting_notes,negative,Technology Likes/Dislikes IPS – thinks it's a good system and user friendly generally – freezing is an issue,User Experience & Performance,keyword_semantic_agree,13.470320254564285,-1,Noise / unclustered
DOCE,Housing Inspectors,Rental Registry PI module – would be helpful if streamlined and not two separate things,Rental Registry PI module – would be helpful if streamlined and not two separate things,meeting_notes,negative,Rental Registry PI module – would be helpful if streamlined and not two separate things,User Experience & Performance,title_keyword,4.0,2,System Integration
DOCE,Housing Inspectors,RR module - pass/fail,RR module - pass/fail,meeting_notes,negative,RR module - pass/fail,User Experience & Performance,title_keyword,4.0,-1,Noise / unclustered
DOCE,Housing Inspectors,If there is a violation – enter into complaint module,If there is a violation – enter into complaint module,meeting_notes,negative,If there is a violation – enter into complaint module,Case Management,title_keyword,6.0,4,Case Management
DOCE,Housing Inspectors,Would be helpful to have it all in one,Would be helpful to have it all in one,meeting_notes,negative,Would be helpful to have it all in one,Data Management & Visibility,semantic_fallback,0.23677319288253784,8,System Integration
IT,IT,"Space issues File uploaded, assigned global user id","Space issues File uploaded, assigned global user id",meeting_notes,negative,"Space issues File uploaded, assigned global user id",Records & Document Management,keyword_low,3.0,9,User Experience & Performance
IT,IT,If internet problem or non-supported file type it gets lost,If internet problem or non-supported file type it gets lost,meeting_notes,negative,If internet problem or non-supported file type it gets lost,User Experience & Performance,title_keyword,4.0,9,User Experience & Performance
IT,IT,No time Biggest issues are related to database getting full,No time Biggest issues are related to database getting full,meeting_notes,negative,No time Biggest issues are related to database getting full,User Experience & Performance,semantic,0.3266238868236542,9,User Experience & Performance
IT,IT,RTL – recovery time is going to be biggest challenge – looking at 72hrs+ of downtown for restoring,RTL – recovery time is going to be biggest challenge – looking at 72hrs+ of downtown for restoring,meeting_notes,negative,RTL – recovery time is going to be biggest challenge – looking at 72hrs+ of downtown for restoring,Scheduling & Resource Management,semantic_fallback,0.20145383477210999,3,Communication & Collaboration
IT,IT,RPO is low – maybe an hour,RPO is low – maybe an hour,meeting_notes,negative,RPO is low – maybe an hour,Scheduling & Resource Management,semantic_fallback,0.0779934749007225,3,Communication & Collaboration
IT,IT,IPS died once before – 10 years ago – physical server – server crashed. Took some time to restore,IPS died once before – 10 years ago – physical server – server crashed. Took some time to restore,meeting_notes,negative,IPS died once before – 10 years ago – physical server – server crashed. Took some time to restore,User Experience & Performance,title_keyword,6.0,11,User Experience & Performance
IT,IT,Risks from a legal perspective,Risks from a legal perspective,meeting_notes,negative,Risks from a legal perspective,Case Management,semantic_fallback,0.20661690831184387,8,System Integration
IT,IT,Recoverability is big risk,Recoverability is big risk,meeting_notes,negative,Recoverability is big risk,Data Management & Visibility,semantic_fallback,0.18288083374500275,8,System Integration
IT,IT,Scalability is another risk,Scalability is another risk,meeting_notes,negative,Scalability is another risk,User Experience & Performance,semantic,0.3565821349620819,8,System Integration
IT,IT,"When moved onto new hardware from a few years ago, took maybe about 12hours","When moved onto new hardware from a few years ago, took maybe about 12hours",meeting_notes,negative,"When moved onto new hardware from a few years ago, took maybe about 12hours",User Experience & Performance,semantic_fallback,0.06227608025074005,3,Communication & Collaboration
IT,IT,Second pain point – end of life and file system,Second pain point – end of life and file system,meeting_notes,negative,Second pain point – end of life and file system,User Experience & Performance,semantic_fallback,0.2501475512981415,8,System Integration
IT,IT,"If some kind of breach or ransom, they could compromise millions of files – nature of backend engineering of the system","If some kind of breach or ransom, they could compromise millions of files – nature of backend engineering of the system",meeting_notes,negative,"If some kind of breach or ransom, they could compromise millions of files – nature of backend engineering of the system",Records & Document Management,semantic_fallback,0.27702009677886963,8,System Integration
IT,IT,"Downtime translates to users not able to do their jobs and blows up HelpDesk line – loss of productivity – you have people with scheduled times, they can't do much without IPS","Downtime translates to users not able to do their jobs and blows up HelpDesk line – loss of productivity – you have people with scheduled times, they can't do much without IPS",meeting_notes,negative,"Downtime translates to users not able to do their jobs and blows up HelpDesk line – loss of productivity – you have people with scheduled times, they can't do much without IPS",Scheduling & Resource Management,semantic_fallback,0.3030891716480255,11,User Experience & Performance
IT,IT,Sometimes Codes will send folks home,Sometimes Codes will send folks home,meeting_notes,negative,Sometimes Codes will send folks home,Communication & Collaboration,semantic_fallback,0.17613694071769714,-1,Noise / unclustered
IT,IT,Anything an issue due to user error?,Anything an issue due to user error?,meeting_notes,negative,Anything an issue due to user error?,User Experience & Performance,semantic_fallback,0.30230507254600525,9,User Experience & Performance
IT,IT,Users are well conditioned to having tepid expectations – because so many issues,Users are well conditioned to having tepid expectations – because so many issues,meeting_notes,negative,Users are well conditioned to having tepid expectations – because so many issues,User Experience & Performance,semantic,0.33876606822013855,8,System Integration
IT,IT,[PERSON] Get exact same phone calls for city of fulton,[PERSON] Get exact same phone calls for city of fulton,meeting_notes,negative,[PERSON] Get exact same phone calls for city of fulton,Communication & Collaboration,keyword_semantic_agree,8.260146588087082,1,Scheduling & Resource Management
IT,IT,"Workflow engine is clunky. Vendor takes Take copy of database, updating null fields – clumsy","Workflow engine is clunky. Vendor takes Take copy of database, updating null fields – clumsy",meeting_notes,negative,"Workflow engine is clunky. Vendor takes Take copy of database, updating null fields – clumsy",Workflow & Business Processes,keyword_semantic_agree,3.37951397895813,8,System Integration
IT,IT,Too much outside interference that could break all that,Too much outside interference that could break all that,meeting_notes,negative,Too much outside interference that could break all that,Communication & Collaboration,semantic_fallback,0.1412428319454193,8,System Integration
IT,IT,Inside system could lock it all down – outside system could make changes,Inside system could lock it all down – outside system could make changes,meeting_notes,negative,Inside system could lock it all down – outside system could make changes,System Integration,semantic,0.37897875905036926,8,System Integration
IT,IT,Print log folder – has everything that was ever printed out of the system,Print log folder – has everything that was ever printed out of the system,meeting_notes,negative,Print log folder – has everything that was ever printed out of the system,Records & Document Management,semantic,0.3434162139892578,7,Data Management & Visibility
IT,IT,Data Migration Going to be a big effort,Data Migration Going to be a big effort,meeting_notes,negative,Data Migration Going to be a big effort,Data Management & Visibility,keyword_semantic_agree,6.333897888660431,8,System Integration
IT,IT,Day you put last piece of info in it – living with at least 7 years because people won't want it to go away. There are millions of files,Day you put last piece of info in it – living with at least 7 years because people won't want it to go away. There are millions of files,meeting_notes,negative,Day you put last piece of info in it – living with at least 7 years because people won't want it to go away. There are millions of files,Records & Document Management,semantic,0.3670112192630768,-1,Noise / unclustered
IT,IT,Upgrade and dev system so you can at least access read-only,Upgrade and dev system so you can at least access read-only,meeting_notes,negative,Upgrade and dev system so you can at least access read-only,Training & Documentation,semantic_fallback,0.1676122397184372,8,System Integration
IT,IT,Common with health firm - 80-90k for support on system – stand up in read only mode – back it up once,Common with health firm - 80-90k for support on system – stand up in read only mode – back it up once,meeting_notes,negative,Common with health firm - 80-90k for support on system – stand up in read only mode – back it up once,Training & Documentation,keyword_semantic_agree,2.207959845662117,0,System Integration
IT,IT,See what kind of effort it's going to be,See what kind of effort it's going to be,meeting_notes,negative,See what kind of effort it's going to be,Records & Document Management,semantic_fallback,0.17331832647323608,8,System Integration
IT,IT,Maybe only look at what's active within a year,Maybe only look at what's active within a year,meeting_notes,negative,Maybe only look at what's active within a year,Records & Document Management,semantic_fallback,0.20412883162498474,4,Case Management
IT,IT,Maintaining a file share is much easier to maintain than running SQL server on older server,Maintaining a file share is much easier to maintain than running SQL server on older server,meeting_notes,negative,Maintaining a file share is much easier to maintain than running SQL server on older server,Records & Document Management,semantic_fallback,0.28425300121307373,8,System Integration
IT,IT,Would want a static copy or database backup,Would want a static copy or database backup,meeting_notes,negative,Would want a static copy or database backup,Data Management & Visibility,semantic_fallback,0.19538412988185883,8,System Integration
IT,IT,Significant part of implementation cost would be prep work we do or rely on 3rd party to support that work,Significant part of implementation cost would be prep work we do or rely on 3rd party to support that work,meeting_notes,negative,Significant part of implementation cost would be prep work we do or rely on 3rd party to support that work,Training & Documentation,keyword_low,2.0,8,System Integration
IT,IT,How do we digitize microfiche or paper records?,How do we digitize microfiche or paper records?,meeting_notes,negative,How do we digitize microfiche or paper records?,Records & Document Management,keyword_semantic_agree,4.339703053236008,7,Data Management & Visibility
IT,IT,City did that once – DPW digitized microfoche,City did that once – DPW digitized microfoche,meeting_notes,negative,City did that once – DPW digitized microfoche,Records & Document Management,semantic_fallback,0.22189047932624817,7,Data Management & Visibility
Law,Law,"When looking through a case number – if anything uploading or missing – certain things that are not there, need to wait for things to be uploaded before they can move forward","When looking through a case number – if anything uploading or missing – certain things that are not there, need to wait for things to be uploaded before they can move forward",meeting_notes,negative,"When looking through a case number – if anything uploading or missing – certain things that are not there, need to wait for things to be uploaded before they can move forward",Case Management,semantic,0.3884246349334717,10,Case Management
Law,Law,If an inspector has missed anything -,If an inspector has missed anything -,meeting_notes,negative,If an inspector has missed anything -,Records & Document Management,semantic_fallback,0.2607211172580719,13,Case Management
Law,Law,If no N&M – need to do whole process over,If no N&M – need to do whole process over,meeting_notes,negative,If no N&M – need to do whole process over,Workflow & Business Processes,keyword_semantic_agree,2.185001477599144,14,Records & Document Management
Law,Law,Improvement: Water records not in IPS,Improvement: Water records not in IPS,meeting_notes,negative,Improvement,Records & Document Management,keyword_semantic_agree,4.275695323944092,12,System Integration
Law,Law,Technology: Likes: Dislikes:,Technology: Likes: Dislikes:,meeting_notes,negative,Technology,User Experience & Performance,semantic,0.3946514129638672,-1,Noise / unclustered
NBD,NBD Data Team,"J: unable to add thing to IPS; insert/update/delete functionality need admin. Sub parcels /some parcels have sub parcel but in IPS goes unused, future: parcel has sub parcel to clearly see if entered in different locations. Violationas be added to to parent parcel by eod, but ideally there be data validated unit. To indicate if that happening in multiple units.","J: unable to add thing to IPS; insert/update/delete functionality need admin. Sub parcels /some parcels have sub parcel but in IPS goes unused, future: parcel has sub parcel to clearly see if entered in different locations. Violationas be added to to parent parcel by eod, but ideally there be data validated unit. To indicate if that happening in multiple units.",meeting_notes,negative,J,Records & Document Management,keyword_low,3.0,-1,Noise / unclustered
NBD,NBD Data Team,"J: we link cases to gether, CA link to Code complain, TL is complaint: add text filed to either.If there was a dedicated way to link cases together.","J: we link cases to gether, CA link to Code complain, TL is complaint: add text filed to either.If there was a dedicated way to link cases together.",meeting_notes,negative,J,Case Management,keyword_semantic_agree,7.340451627969742,4,Case Management
NBD,NBD Data Team,"J: violations: SPCC code book. After adding we can't organize violations ; it breaks code book. Better sys to update violatations. To the codebook, bunch of drop downs within dropdowns. You can sort folder but data can't be added.","J: violations: SPCC code book. After adding we can't organize violations ; it breaks code book. Better sys to update violatations. To the codebook, bunch of drop downs within dropdowns. You can sort folder but data can't be added.",meeting_notes,negative,J,Case Management,keyword,6.0,4,Case Management
NBD,NBD Data Team,"We have some workflows: the way they are configure and their limitations are frustrating: eg. We have a workflow that cant be happen but it happens and log so we haver to look into that and flag it,","We have some workflows: the way they are configure and their limitations are frustrating: eg. We have a workflow that cant be happen but it happens and log so we haver to look into that and flag it,",meeting_notes,negative,We have some workflows,Workflow & Business Processes,keyword_semantic_agree,3.581188380718231,8,System Integration
NBD,NBD Data Team,"R: process: lack of standardize data entry due to lack of processes. Codes staff notes make it hard to parse data. System training & support. Lack of automation: BAA process is manual, automatic double fines. Workflow related. Lack of sys use for cross dept projects: law dept. Camino & Ips makes in difficult for continutity. Timely sys update, literally years to solve anything. IT have to manually go into each sys and there could be a bug. It is clunky, easy to accidentally break things: deactive rec type, SPCC book, lack of data validation, things missing. Limited ability to associate inspection types with case type. Resubs occure limitations. Limited track organise cases based on unit level. Address book cant add related address if already exist. BAA only can track things on case level only, but we need more. If one violation is correct but other exists, it is very challenging and messy.","R: process: lack of standardize data entry due to lack of processes. Codes staff notes make it hard to parse data. System training & support. Lack of automation: BAA process is manual, automatic double fines. Workflow related. Lack of sys use for cross dept projects: law dept. Camino & Ips makes in difficult for continutity. Timely sys update, literally years to solve anything. IT have to manually go into each sys and there could be a bug. It is clunky, easy to accidentally break things: deactive rec type, SPCC book, lack of data validation, things missing. Limited ability to associate inspection types with case type. Resubs occure limitations. Limited track organise cases based on unit level. Address book cant add related address if already exist. BAA only can track things on case level only, but we need more. If one violation is correct but other exists, it is very challenging and messy.",meeting_notes,negative,R,Workflow & Business Processes,keyword,11.0,8,System Integration
NBD,NBD Data Team,"C: workflow designer, excel, argis, seperate app to manage roles","C: workflow designer, excel, argis, seperate app to manage roles",meeting_notes,negative,C,Workflow & Business Processes,keyword_semantic_agree,3.2464713603258133,8,System Integration
NBD,NBD Data Team,"R: external data sources, NY open data portal, census – api.","R: external data sources, NY open data portal, census – api.",meeting_notes,negative,R,System Integration,keyword,5.0,2,System Integration
NBD,NBD Data Team,"R: better case management tool for tailored to individual users, day wise for inspector eg i am gonna do this type of cases today. High level reporting capabilities for leadership, outstanding backlog, time to resolve, prompts to move things forward. Direct sched for applicant for RR, inspection doesnt get sched build that into application process. Some small things should stop. Accountability on owner to do it. C: l","R: better case management tool for tailored to individual users, day wise for inspector eg i am gonna do this type of cases today. High level reporting capabilities for leadership, outstanding backlog, time to resolve, prompts to move things forward. Direct sched for applicant for RR, inspection doesnt get sched build that into application process. Some small things should stop. Accountability on owner to do it. C: l",meeting_notes,negative,R,Case Management,keyword_semantic_agree,17.530109107494354,8,System Integration
NBD,NBD Internal,[PERSON] ERP referrals Sometimes referrals don't show up in Desk Review AG on IPS Home Page,[PERSON] ERP referrals Sometimes referrals don't show up in Desk Review AG on IPS Home Page,meeting_notes,negative,[PERSON] ERP referrals Sometimes referrals don't show up in Desk Review AG on IPS Home Page,Case Management,title_keyword,5.0,-1,Noise / unclustered
NBD,NBD Internal,Sometimes doesn't have access – name doesn't show up in older cases,Sometimes doesn't have access – name doesn't show up in older cases,meeting_notes,negative,Sometimes doesn't have access – name doesn't show up in older cases,Case Management,title_keyword,4.0,10,Case Management
NBD,NBD Internal,"Address look-up – likes that View tab is chronological, but gets confusing with all the items in there – hurdle for new users","Address look-up – likes that View tab is chronological, but gets confusing with all the items in there – hurdle for new users",meeting_notes,negative,"Address look-up – likes that View tab is chronological, but gets confusing with all the items in there – hurdle for new users",User Experience & Performance,title_keyword,6.0,18,Records & Document Management
NBD,NBD Internal,IPS is so bad with large building complexes,IPS is so bad with large building complexes,meeting_notes,negative,IPS is so bad with large building complexes,System Integration,semantic_fallback,0.3037136495113373,12,System Integration
NBD,NBD Internal,Nob hill – multiple addresses on street – doesn't indicate the building in the parcel address,Nob hill – multiple addresses on street – doesn't indicate the building in the parcel address,meeting_notes,negative,Nob hill – multiple addresses on street – doesn't indicate the building in the parcel address,Records & Document Management,keyword_semantic_agree,5.286065936088562,16,Records & Document Management
NBD,NBD Internal,Time spent pull that info and making sure inform inspector and [PERSON] – makes it hard to share info with them,Time spent pull that info and making sure inform inspector and [PERSON] – makes it hard to share info with them,meeting_notes,negative,Time spent pull that info and making sure inform inspector and [PERSON] – makes it hard to share info with them,Records & Document Management,semantic,0.3599616289138794,14,Records & Document Management
