Focus Group,Value Index,Content,processed_content,label,category,vader_sentiment,word_count
DOCE Discovery Session | Zoning,35,Interact with members of the public in the front when there’s capacity,interact member public front capacity,neutral,interact,neutral,5
DOCE Discovery Session | Zoning,36,Address or plans – no way to access their computers when interacting with members in the public in the front -,address plan way access computer interacting member public front,neutral,address,negative,9
DOCE Discovery Session | Zoning,37,Workflow in Camino – scheduled for CPC – status based – enter date it happened,workflow camino scheduled cpc status based enter date happened,neutral,workflow,neutral,9
DOCE Discovery Session | Zoning,38,Still recording in IPS for outliers in map filing stage,still recording ip outlier map filing stage,neutral,still,neutral,7
DOCE Discovery Session | Zoning,39,"Historically projects in IPS – project number – variance will say approved but resolution not there and that would have the details of what’s approved, what conditions",historically project ip project number variance say approved resolution would detail approved condition,positive,project,positive,13
DOCE Discovery Session | Zoning,41,"If find it in IPS for some older stuff, may have status not resolution not attached and need to find those documents",find ip older stuff may status resolution attached need find document,neutral,find,neutral,11
DOCE Discovery Session | Zoning,42,Some historical stuff entered in IPS – but not comprehensive often times,historical stuff entered ip comprehensive often time,positive,historical,negative,7
DOCE Discovery Session | Zoning,43,Don’t use IPS for notetaking on historical cases – will fix older things if notice wrong or upload resolution if they find it,use ip notetaking historical case fix older thing notice wrong upload resolution find,negative,use,negative,13
DOCE Discovery Session | Zoning,44,If knows something is void i.e. - void for a specific reason,know something void void specific reason,neutral,void,neutral,6
DOCE Discovery Session | Zoning,45,"Comments in zoning projects in IPS – may add things there – when using for intake would use comments all the time, less so on historic stuff",comment zoning project ip may add thing using intake would use comment time less historic stuff,neutral,comment,neutral,16
DOCE Discovery Session | Zoning,46,"e.g. encroachment granted – resolution said for one street, while description said opposite street",encroachment granted resolution said one street description said opposite street,positive,said,positive,10
DOCE Discovery Session | Zoning,48,Hard to track history of re-subdivided parcels – drastically different street names,hard track history parcel drastically different street name,negative,hard,negative,8
DOCE Discovery Session | Zoning,51,Tool that would be amazing – pull docs out of database by block and lot number – anything related to that area,tool would amazing pull doc database block lot number anything related area,positive,tool,positive,12
DOCE Discovery Session | Zoning,53,Historically speaking – after resub – no correspondence between zoning and assessment,historically speaking resub correspondence zoning assessment,neutral,historically,negative,6
DOCE Discovery Session | Zoning,54,Zoning trying to link 911 address and parcel addresses for new addresses – some one address is consistent,zoning trying link address parcel address new address one address consistent,neutral,address,neutral,11
DOCE Discovery Session | Zoning,55,Addresses changing over time – SBL numbers can be helpful in doing research,address changing time sbl number helpful research,positive,address,positive,7
DOCE Discovery Session | Zoning,58,Inactive parcel search option is nice – would be nice if it’s on all the time,inactive parcel search option nice would nice time,positive,nice,positive,8
DOCE Discovery Session | Zoning,59,Switching between IPS and OnBase so often because IPS is missing stuff,switching ip onbase often ip missing stuff,negative,ip,negative,7
DOCE Discovery Session | Zoning,61,Gets stuck with finding address in OnBase – only takes first 7 characters,get stuck finding address onbase take first character,negative,get,negative,8
DOCE Discovery Session | Zoning,63,IPS – Martin Luthr spelling incorrectly,ip martin luthr spelling incorrectly,neutral,ip,neutral,5
DOCE Discovery Session | Zoning,64,Won’t take hypenated address – OnBase – formatting in searching is sensitive,take hypenated address onbase formatting searching sensitive,neutral,take,neutral,7
DOCE Discovery Session | Zoning,65,People will say name of unit – mailing address will be different,people say name unit mailing address different,neutral,people,neutral,7
DOCE Discovery Session | Zoning,66,OnBase – however it was key – 7 character limit for street name,onbase however key character limit street name,neutral,onbase,neutral,7
DOCE Discovery Session | Zoning,67,Fields are separate – if type in 200 salina – will pull up anything that’s 200 level – will produce random documents,field separate type salina pull anything level produce random document,neutral,field,neutral,10
DOCE Discovery Session | Zoning,70,Whenever we choose a cutoff – all historical stuff should go somewhere and migrated into one system,whenever choose cutoff historical stuff go somewhere migrated one system,neutral,whenever,neutral,10
DOCE Discovery Session | Zoning,71,"Going through three systems not including paper – Camino, IPS, OnBase – even older AS400",going three system including paper camino ip onbase even older,neutral,going,neutral,10
DOCE Discovery Session | Zoning,72,"Communication – Permits works closely – Camino or Teams/Email, get pinged in Camino – get a lot of Camino",communication permit work closely camino get pinged camino get lot camino,neutral,camino,neutral,11
DOCE Discovery Session | Zoning,73,Disconnected – permit review touches other depts – they have to really follow up on those other departmental review,disconnected permit review touch depts really follow departmental review,neutral,review,neutral,9
DOCE Discovery Session | Zoning,74,Workflow – see CU apps and zoning looking at them last – discover later that they need a Special Use permit – attached to it late – making sure zoning on it in earlier stages – ensure not extending,workflow see cu apps zoning looking last discover later need special use permit attached late making sure zoning earlier stage ensure extending,positive,zoning,positive,22
DOCE Discovery Session | Zoning,76,Zone check – checking legal land use,zone check checking legal land use,positive,zone,positive,6
DOCE Discovery Session | Zoning,78,Zone checks more of a formal process – word document – goes into work queue – all internal,zone check formal process word document go work queue internal,neutral,zone,neutral,10
DOCE Discovery Session | Zoning,81,"Zone checks for multiple items – CU and CC – Jake would like to see zone checks on RR for res/comm purposes – 2 story 3 brd, and they find 5 – alerted to that",zone check multiple item cu cc jake would like see zone check rr purpose story brd find alerted,positive,zone,positive,18
DOCE Discovery Session | Zoning,82,That info needs to be available to the inspector before they go out in the field,info need available inspector go field,neutral,info,neutral,6
DOCE Discovery Session | Zoning,83,Code inspectors – proactive with enforcement on zoning side,code inspector proactive enforcement zoning side,positive,code,positive,6
DOCE Discovery Session | Zoning,85,Biggest weakness with inspectors – proactive enforcement,biggest weakness inspector proactive enforcement,neutral,biggest,neutral,5
DOCE Discovery Session | Zoning,88,IPS does well: summary sheets for zoning comments – manually copy/paste reviewer comments (helpful that form is in IPS and does generate),ip well summary sheet zoning comment manually reviewer comment helpful form ip generate,positive,ip,positive,13
DOCE Discovery Session | Zoning,92,Camino – if approved on Mon on CPC – date it gets entered vs date of actual approval,camino approved mon cpc date get entered v date actual approval,positive,date,positive,11
DOCE Discovery Session | Zoning,94,Fills up quickly with things like electrical inspections,fill quickly thing like electrical inspection,positive,fill,positive,6
DOCE Discovery Session | Zoning,95,Like property history tab in IPS,like property history tab ip,positive,like,positive,5
DOCE Discovery Session | Zoning,96,"No comprehensive system of record up to date with parcel changes – resubs, lot alterations – not just new information but also old inactive information",comprehensive system record date parcel change resubs lot alteration new information also old inactive information,positive,information,neutral,15
DOCE Discovery Session | Zoning,97,Example: Emerson Ave address – changed to Willis Ave,example emerson ave address changed willis ave,neutral,ave,neutral,7
DOCE Discovery Session | Zoning,99,Side project with this – enterprise system with county - revisit with county GIS,side project enterprise system county revisit county gi,neutral,county,neutral,8
DOCE Discovery Session | Zoning,100,Workaround: Type into county GIS map or Camino,workaround type county gi map camino,neutral,workaround,neutral,6
DOCE Discovery Session | Zoning,101,"Zoning Admin – zone checks, ZDLs – zone checks that go out",zoning admin zone check zdls zone check go,neutral,zone,neutral,8
DOCE Discovery Session | Zoning,102,Histories are done – word doc in a folder,history done word doc folder,neutral,history,neutral,5
DOCE Discovery Session | Zoning,103,"Cleaned up version of things they care about – noting I’m, document things relevant to zoning",cleaned version thing care noting document thing relevant zoning,positive,thing,positive,9
DOCE Discovery Session | Zoning,110,Histories – expectations of what you’re looking for – looking for applicant,history expectation looking looking applicant,neutral,looking,neutral,5
DOCE Discovery Session | Zoning,113,Not opposed to considering a system that involves Permits if that’s what’s needed,opposed considering system involves permit needed,neutral,opposed,neutral,6
DOCE Discovery Session | Zoning,114,Permit inspectors do make up a smaller portion of overall inspector staff,permit inspector make smaller portion overall inspector staff,neutral,inspector,neutral,8
DOCE Discovery Session | Zoning,115,"Didn’t come up, but also so much in CE related to tax status check, water billing, etc., other addresses",come also much ce related tax status check water billing address,neutral,come,neutral,11
DOCE Discovery Session | Zoning,116,"Looking at/searching contractor information – Camino doesn’t do well, IPS has some capabilities",looking contractor information camino well ip capability,positive,looking,positive,7
DOCE Discovery Session | Zoning,117,Kelsey was convinced CRM was the solution for CE,kelsey convinced crm solution ce,positive,kelsey,positive,5
DOCE Discovery Session | Zoning,118,People component is important for lead enforcement,people component important lead enforcement,positive,people,positive,5
DOCE Discovery Session | DOCE Office Staff,1,"TIm: Secretary to the Director of Codes, Jan 2024",tim secretary director code jan,neutral,tim,neutral,5
DOCE Discovery Session | DOCE Office Staff,5,"Tim: Handles CE email, includes SeeClickFix – mostly that comes in (community complaints). Opens complaint, checks address, runs in IPS, see if complaint has already been cited. Tend to be exterior complaints.",tim handle ce email includes seeclickfix mostly come community complaint open complaint check address run ip see complaint already cited tend exterior complaint,negative,complaint,negative,23
DOCE Discovery Session | DOCE Office Staff,6,"If it has, responds with case number so they can call and check status",responds case number call check status,positive,responds,positive,6
DOCE Discovery Session | DOCE Office Staff,7,"If not cited, forward to area inspectors that would cite and pictures or details given by the complaintent",cited forward area inspector would cite picture detail given complaintent,neutral,cited,neutral,10
DOCE Discovery Session | DOCE Office Staff,9,"FOIL requests – website JustFOIA – anywhere from I need all details of a specific case or I need every cert or violation issued since beginning of time. IPS, OnBase, and records in basement.",foil request website justfoia anywhere need detail specific case need every cert violation issued since beginning time ip onbase record basement,negative,need,negative,21
DOCE Discovery Session | DOCE Office Staff,10,Uploading images and docs into JustFOIA – works well just to click and drag those,uploading image doc justfoia work well click drag,positive,uploading,positive,8
DOCE Discovery Session | DOCE Office Staff,11,"Katelynn, Jordan, and Jordan do BAA tickets",katelynn jordan jordan baa ticket,neutral,jordan,neutral,5
DOCE Discovery Session | DOCE Office Staff,12,"Ensure NOV, N&M, Legal Warning Letter and with pictures of violations – if all of those things present. Verify ownership is correct",ensure nov n legal warning letter picture violation thing present verify ownership correct,negative,ensure,negative,13
DOCE Discovery Session | DOCE Office Staff,15,"Email requests to sign, inspectors send back, back to them to add fees and then send to BAA for thier processing",email request sign inspector send back back add fee send baa thier processing,neutral,send,neutral,13
DOCE Discovery Session | DOCE Office Staff,16,Payroll/timesheet things with Vik and Shakira – AS400 and SWC (manually upload timesheets into AS400) - Tim does all union employees,thing vik shakira swc manually upload timesheets tim union employee,neutral,thing,neutral,10
DOCE Discovery Session | DOCE Office Staff,17,"Use AS400 for ownership, water checks, updating information – verify ownership with deeds – need a record of the sale to do the update – admin aides and office managers have access to change things in AS400",use ownership water check updating information verify ownership deed need record sale update admin aide office manager access change thing,neutral,ownership,neutral,20
DOCE Discovery Session | DOCE Office Staff,18,Admin Aides – supposed to check ownership before opening cases,admin aide supposed check ownership opening case,neutral,admin,neutral,7
DOCE Discovery Session | DOCE Office Staff,19,Maintenance of DOCE files and the website – just updated HH101 and exam dates that Denise oversees – only person who does that (Codes Shared folder and Open Cities),maintenance doce file website updated exam date denise oversees person code shared folder open city,positive,maintenance,positive,15
DOCE Discovery Session | DOCE Office Staff,20,"Katelynn: Manages print queue – inspectors send notices to queue – violations notices, legal warning letters, request for CofC",katelynn manages print queue inspector send notice queue violation notice legal warning letter request cofc,negative,queue,negative,15
DOCE Discovery Session | DOCE Office Staff,21,"Verifies ownership info is correct through AS400, Image Mate or double check with deed search",verifies ownership info correct image mate double check deed search,neutral,verifies,neutral,10
DOCE Discovery Session | DOCE Office Staff,25,Sometimes mangement needs assistance with Law referral list for vacant properties – have helped organize that information – uses Excel,sometimes mangement need assistance law referral list vacant property helped organize information us excel,positive,sometimes,positive,14
DOCE Discovery Session | DOCE Office Staff,26,"Another project has been HH101 – uses Excel to track whose tabling, emailing folks through Outlook",another project us excel track whose tabling emailing folk outlook,positive,another,positive,10
DOCE Discovery Session | DOCE Office Staff,27,Assists with changing ownership addressing changes or if inspectors receives Law address verify information will use that,assist changing ownership addressing change inspector receives law address verify information use,neutral,assist,neutral,12
DOCE Discovery Session | DOCE Office Staff,29,"If any address that they think has a new owner – gives addresses, checks deed search to verify",address think new owner give address check deed search verify,neutral,address,neutral,10
DOCE Discovery Session | DOCE Office Staff,30,Sometimes inspectors see suspected vacants will ask her to do water checks to see if vacants,sometimes inspector see suspected vacants ask water check see vacants,negative,see,negative,10
DOCE Discovery Session | DOCE Office Staff,32,Sometimes email with certified mail that needs to go out – print here – process at city hall in order to send it,sometimes email certified mail need go print process city hall order send,neutral,sometimes,neutral,12
DOCE Discovery Session | DOCE Office Staff,33,"Collaborators: Primarily BAA, inspectors mostly in contact with Law, will forward information on",collaborator primarily baa inspector mostly contact law forward information,neutral,collaborator,neutral,9
DOCE Discovery Session | DOCE Office Staff,34,"Office managers projects e.g. law referral list, Jordan working on vacant cut and clean list with Brian Eisenberg",office manager project law referral list jordan working vacant cut clean list brian eisenberg,positive,list,positive,14
DOCE Discovery Session | DOCE Office Staff,36,Spreadsheet of all Law referrals – better visual of what’s in the system,spreadsheet law referral better visual system,positive,spreadsheet,positive,6
DOCE Discovery Session | DOCE Office Staff,37,Reports from data team – monthly CofC lists to go out (only spreadsheets they can think of besides Smoke Cert and CofC ledger),report data team monthly cofc list go spreadsheet think besides smoke cert cofc ledger,neutral,cofc,neutral,14
DOCE Discovery Session | DOCE Office Staff,40,"Parcel has owner and PM. For some parcels, a PM or agent in the parcel, but not generated in new cases – have to add manually and sometimes inspectors don’t know to do that, then don’t have local contact to send",parcel owner pm parcel pm agent parcel generated new case add manually sometimes inspector know local contact send,neutral,parcel,neutral,18
DOCE Discovery Session | DOCE Office Staff,41,Improvement: Ensure PM or agent generated in new cases*,improvement ensure pm agent generated new case,positive,improvement,positive,7
DOCE Discovery Session | DOCE Office Staff,42,When inspectors refer to BAA – certain things that make it so the referral won’t count,inspector refer baa certain thing make referral count,positive,inspector,positive,8
DOCE Discovery Session | DOCE Office Staff,43,"Under approvals tab – generates DOCE to BAA only works if Dept and case type, case status *CofC cases don’t trigger BAA referral workflows",approval tab generates doce baa work dept case type case status cofc case trigger baa referral workflow,positive,case,neutral,17
DOCE Discovery Session | DOCE Office Staff,44,Sanitation notice bar in print queue – 2500 letters – number never changes – can't view anything in it,sanitation notice bar print queue letter number never change ca view anything,positive,sanitation,positive,12
DOCE Discovery Session | DOCE Office Staff,46,When you try to remove all it just spins and never loads *submit IT ticket,try remove spin never load submit ticket,neutral,try,neutral,7
DOCE Discovery Session | DOCE Office Staff,47,Update addresses in IPS – need to click on contact to see updated address -,update address ip need click contact see updated address,neutral,address,neutral,9
DOCE Discovery Session | DOCE Office Staff,48,Click on contact to see updated addresses to property print,click contact see updated address property print,neutral,click,neutral,7
DOCE Discovery Session | DOCE Office Staff,49,Would be nice to see previous addresses,would nice see previous address,positive,would,positive,5
DOCE Discovery Session | DOCE Office Staff,50,Address book – 4 addresses under one owner – if corrected,address book address one owner corrected,neutral,address,neutral,6
DOCE Discovery Session | DOCE Office Staff,51,Address book: can have 15 different options for one contact – very little validation,address book different option one contact little validation,neutral,address,neutral,8
DOCE Discovery Session | DOCE Office Staff,52,Parcel addresses – assessment overwrite is not helpful for addressing purposes – can see previous attempts to correct/update on the parcel,parcel address assessment overwrite helpful addressing purpose see previous attempt parcel,positive,parcel,negative,11
DOCE Discovery Session | DOCE Office Staff,53,BAA tickets – manual process to write up in word,baa ticket manual process write word,neutral,baa,neutral,6
DOCE Discovery Session | DOCE Office Staff,54,Particular about – they need dispute information – don't like when tickets are 5 pages long,particular need dispute information like ticket page long,negative,particular,negative,8
DOCE Discovery Session | DOCE Office Staff,55,Test setting up BAA ticket as template notice*,test setting baa ticket template notice,neutral,test,neutral,6
DOCE Discovery Session | DOCE Office Staff,56,"has seen up to 90 violations on a case – can take 2 hours, volume of referrals has only gone up",seen violation case take hour volume referral gone,negative,seen,negative,8
DOCE Discovery Session | DOCE Office Staff,60,Would be nice to be able to search by violation number,would nice able search violation number,neutral,would,neutral,6
DOCE Discovery Session | DOCE Office Staff,62,Address book works well for updating ownership – can use to see if owner has more than 1 contact in IPS so you can update the all simultaneously,address book work well updating ownership use see owner contact ip update simultaneously,positive,address,positive,13
DOCE Discovery Session | DOCE Office Staff,63,"Print queue – likes the organization of it, splits up all notices – tells notices of number of that need to be printed",print queue like organization split notice tell notice number need printed,positive,notice,positive,11
DOCE Discovery Session | DOCE Office Staff,65,Address book can also be flooded with duplicate contacts with same information – ability to merge contacts would be nice,address book also flooded duplicate contact information ability merge contact would nice,positive,contact,positive,12
DOCE Discovery Session | DOCE Office Staff,66,Have to update the lot to make sure everything is updated correctly,update lot make sure everything updated correctly,positive,update,positive,7
DOCE Discovery Session | DOCE Office Staff,67,"If address has a range e.g. 209-12 Milton – if sometimes says 207 Milton, have to know assessed address to find it – won't pop up if within range",address range milton sometimes say milton know assessed address find wo pop within range,neutral,address,neutral,14
DOCE Discovery Session | DOCE Office Staff,68,Martin Luthr spelling without an “e”,martin luthr spelling without e,neutral,martin,neutral,5
DOCE Discovery Session | DOCE Office Staff,69,Workaround – county map will put you onto the address based on search and will show you parcel/assessed address,workaround county map put onto address based search show address,neutral,address,neutral,10
DOCE Discovery Session | DOCE Office Staff,70,"If IPS open too long, it crashes – usually has to restart IPS 3x per day",ip open long crash usually restart ip per day,negative,ip,neutral,9
DOCE Discovery Session | DOCE Office Staff,72,Sometimes if print queue open all day – session has “expired” - reaches it limit,sometimes print queue open day session expired reach limit,neutral,sometimes,positive,9
DOCE Discovery Session | DOCE Office Staff,74,Uses WestLaw to search – sometimes their service address – inspectors have to scroll through actions to see that,us westlaw search sometimes service address inspector scroll action see,neutral,us,neutral,10
DOCE Discovery Session | DOCE Office Staff,75,BAA doesn’t input info into contacts – they now have a service address option,baa input info contact service address option,neutral,baa,neutral,7
DOCE Discovery Session | DOCE Office Staff,76,BAA very behing right now – causes CE to be behind on writing tickets,baa behing right cause ce behind writing ticket,neutral,baa,neutral,8
DOCE Discovery Session | DOCE Office Staff,77,Add mailing info for cert mail to show proof that case is closed,add mailing info cert mail show proof case closed,neutral,add,neutral,9
DOCE Discovery Session | DOCE Office Staff,78,Inspector complaint for BAA – length it takes to complete the BAA process,inspector complaint baa length take complete baa process,negative,baa,negative,8
DOCE Discovery Session | DOCE Office Staff,79,"Property cited June 1 ,warning letter 14, referred end of June – BAA not done until end of Sept – have to wait until next spring to do the process again",property cited june warning letter referred end june baa done end sept wait next spring process,negative,june,negative,16
DOCE Discovery Session | DOCE Office Staff,80,Not much communication between BAA i.e. updates about where they’re at/in the dark,much communication baa update dark,neutral,much,neutral,5
DOCE Discovery Session | DOCE Office Staff,82,Communication between BAA and inspectors happens between IPS – BAA leaves inspectors in the dark – more communication would b helpful –  could be helpful for IPS to generate summary about BAA actions/process updates,communication baa inspector happens ip baa leaf inspector dark communication would b helpful could helpful ip generate summary baa update,positive,baa,positive,20
DOCE Discovery Session | DOCE Office Staff,83,I.e. generate email when BAA ticket denied,generate email baa ticket denied,negative,generate,negative,5
DOCE Discovery Session | DOCE Office Staff,84,Option for action update to inspector – to automatically email inspectors,option action update inspector automatically email inspector,neutral,inspector,neutral,7
DOCE Discovery Session | DOCE Office Staff,85,Inspectors set tickle dates to follow back up on the case,inspector set tickle date follow back case,neutral,inspector,neutral,7
DOCE Discovery Session | DOCE Office Staff,86,Not in Camino very much – sometimes check on if question that comes in through CE email e.g. HHQ quesiton about status,camino much sometimes check question come ce email hhq quesiton status,neutral,camino,neutral,11
DOCE Discovery Session | CPO Coordinators,2,"Corinne: Application intake (all business licensing application), scheduling inspections, sending renewal or expiration notices",corinne application intake business licensing application scheduling inspection sending renewal expiration notice,neutral,application,neutral,12
DOCE Discovery Session | CPO Coordinators,3,Certificate of Use and Tobacco Licenses (CE specific and both are in Camino) - there are other,certificate use tobacco license ce specific camino,neutral,certificate,neutral,7
DOCE Discovery Session | CPO Coordinators,4,"Notices: 60-day, 30-day, expiration letter, on hold letter or denial letter – all in IPS as custom form",notice expiration letter hold letter denial letter ip custom form,neutral,letter,neutral,10
DOCE Discovery Session | CPO Coordinators,5,"Applications come in through Camino and reviews (Zoning, Police) done in Camino",application come camino review zoning police done camino,neutral,camino,neutral,8
DOCE Discovery Session | CPO Coordinators,9,"Applications for CofC, Smoke certs – scanned in OnBase in addition to SharePoint and uploaded to IPS",application cofc smoke cert scanned onbase addition sharepoint uploaded ip,neutral,application,neutral,10
DOCE Discovery Session | CPO Coordinators,11,Use Camino for answering questions from applicants,use camino answering question applicant,neutral,use,neutral,5
DOCE Discovery Session | CPO Coordinators,14,"Anthony: Application intake, scheduling, 60-day notices, issuing certificates",anthony application intake scheduling notice issuing certificate,neutral,anthony,neutral,7
DOCE Discovery Session | CPO Coordinators,18,Catchment map for inspector areas and lead high risk area,catchment map inspector area lead high risk area,negative,area,negative,8
DOCE Discovery Session | CPO Coordinators,19,"Google maps – mailing addresses, or can’t find address, look at corner street, or find out phone numbers, hours of operation, property lines",google map mailing address find address look corner street find phone number hour operation property line,positive,address,neutral,16
DOCE Discovery Session | CPO Coordinators,20,County GIS map also helpful for that,county gi map also helpful,positive,county,positive,5
DOCE Discovery Session | CPO Coordinators,22,"Entertainment licenses, food vendors, taxis, (more CPO)",entertainment license food vendor taxi cpo,positive,entertainment,positive,6
DOCE Discovery Session | CPO Coordinators,23,"Entertainment: SPD, fire codes, zoning",entertainment spd fire code zoning,positive,entertainment,positive,5
DOCE Discovery Session | CPO Coordinators,25,"Zoning/SPD/Codes review every license time – Codes is only Cer tof Use, tobacco, and entertainment",review every license time code cer tof use tobacco entertainment,positive,review,positive,10
DOCE Discovery Session | CPO Coordinators,26,"Spreadsheets – record keeping, contact info,",spreadsheet record keeping contact info,neutral,spreadsheet,neutral,5
DOCE Discovery Session | CPO Coordinators,27,"Corinne: Hates Camino, terrible for record keeping",corinne hate camino terrible record keeping,negative,corinne,negative,6
DOCE Discovery Session | CPO Coordinators,28,Camino doesn’t work for most app types when it comes to Corinne and Bob – things in city’s ROW and can’t make a submission for city’s ROW,camino work app type come corinne bob thing city row make submission city row,neutral,city,neutral,14
DOCE Discovery Session | CPO Coordinators,29,Also duplicating things into a record keeping system because Camino can’t record keep,also duplicating thing record keeping system camino record keep,neutral,record,neutral,9
DOCE Discovery Session | CPO Coordinators,30,"Can’t cite violations, generate renewal notices",cite violation generate renewal notice,negative,cite,negative,5
DOCE Discovery Session | CPO Coordinators,32,For the people actually using the system it’s not working and it’s not working for applicants – the number of questions – made life harder – more headaches,people actually using system working working applicant number question made life harder headache,positive,working,positive,13
DOCE Discovery Session | CPO Coordinators,34,Lives are harder for staff that are actually using the systems,life harder staff actually using system,neutral,life,neutral,6
DOCE Discovery Session | CPO Coordinators,35,"Every TL or Cert of Use, every food vendor – questions come in",every tl cert use every food vendor question come,neutral,every,neutral,9
DOCE Discovery Session | CPO Coordinators,36,Get unsubmitted and incomplete application – creates incomplete,get unsubmitted incomplete application creates incomplete,positive,incomplete,positive,6
DOCE Discovery Session | CPO Coordinators,39,Number of people who complain there isn’t a paper application – don't want to make their lives harder,number people complain paper application want make life harder,negative,number,negative,9
DOCE Discovery Session | CPO Coordinators,40,Making CPO staff lives harder,making cpo staff life harder,neutral,making,neutral,5
DOCE Discovery Session | CPO Coordinators,43,Only one person dedicated to Camino – not enough capacity for that,one person dedicated camino enough capacity,positive,one,positive,6
DOCE Discovery Session | CPO Coordinators,44,Not every change made and changes that are made done quickly,every change made change made done quickly,neutral,change,neutral,7
DOCE Discovery Session | CPO Coordinators,46,Fix something in application and breaks 2 other things,fix something application break thing,neutral,fix,neutral,5
DOCE Discovery Session | CPO Coordinators,51,Can we make exceptions for digital applications? Give out paper paper applications? Creates more work for staff,make exception digital application give paper paper application creates work staff,positive,application,positive,11
DOCE Discovery Session | CPO Coordinators,52,Point is to serve the public – making their life a living hell – people don’t come back to apply and don’t get permits because too difficult – totally missing the point of the point of this office,point serve public making life living hell people come back apply get permit difficult totally missing point point office,negative,point,negative,19
DOCE Discovery Session | CPO Coordinators,53,Constituents walk out because they’re frustrated – feels they’re not serving them. Have constituents without an email address.,constituent walk frustrated feel serving constituent without email address,negative,constituent,negative,9
DOCE Discovery Session | CPO Coordinators,54,IPS: Addresses that have hypens – can't search by second number,ip address hypens ca search second number,positive,ip,positive,7
DOCE Discovery Session | CPO Coordinators,56,Special names like MLK spelled incorrectly,special name like mlk spelled incorrectly,positive,special,positive,6
DOCE Discovery Session | CPO Coordinators,57,Saves incorrect search terms like an address search – defaults to caps lock e.g.,save incorrect search term like address search default cap lock,positive,search,positive,10
DOCE Discovery Session | CPO Coordinators,58,"Corinne: having to duplicate things from Camino to IPS, or trying to get other departments to do that",corinne duplicate thing camino ip trying get department,neutral,corinne,neutral,8
DOCE Discovery Session | CPO Coordinators,61,Printing out 60-day renewal notices – doesn't work well when many applications coming due,printing renewal notice work well many application coming due,positive,printing,negative,9
DOCE Discovery Session | CPO Coordinators,62,IPS doesn’t tell you when things expire unless you run it report,ip tell thing expire unless run report,neutral,ip,neutral,7
DOCE Discovery Session | CPO Coordinators,63,"Doesn’t feel a system notification is the most efficient way to know when to do something with - gets lost, get a ton of email notifications",feel system notification efficient way know something get lost get ton email notification,positive,notification,positive,13
DOCE Discovery Session | CPO Coordinators,65,Camino emails are the same for every change – all emails look the same,camino email every change email look,neutral,email,neutral,6
DOCE Discovery Session | CPO Coordinators,66,Can’t do multiple things in Camino at the same time – have to open a ton of tabs,multiple thing camino time open ton tab,neutral,multiple,neutral,7
DOCE Discovery Session | CPO Coordinators,67,CE not doing well with using 2 systems – needs to be simplified,ce well using system need simplified,positive,ce,negative,6
DOCE Discovery Session | CPO Coordinators,68,Creates more work for Corinne – has to duplicate things that they’re doing,creates work corinne duplicate thing,positive,creates,positive,5
DOCE Discovery Session | CPO Coordinators,71,Ownership tabs in IPS – sometimes when updating owner – sometimes 10 different,ownership tab ip sometimes updating owner sometimes different,neutral,sometimes,neutral,8
DOCE Discovery Session | CPO Coordinators,74,Adding new address will be told that contact already exists,adding new address told contact already exists,neutral,adding,neutral,7
DOCE Discovery Session | CPO Coordinators,76,"Used to be able to refund in Camino, now have to go through Invoice Cloud",used able refund camino go invoice cloud,neutral,used,neutral,7
DOCE Discovery Session | CPO Coordinators,77,Camino doesn’t have an ability print all review comments,camino ability print review comment,positive,camino,positive,5
DOCE Discovery Session | CPO Coordinators,80,Does like document generation in IPS – certs look elementary coming out of Camino,like document generation ip cert look elementary coming camino,positive,like,positive,9
DOCE Discovery Session | CPO Coordinators,81,Camino – can't adjust font or font size,camino ca adjust font font size,neutral,font,neutral,6
DOCE Discovery Session | CPO Coordinators,82,Corinne still issuing certs out of IPS,corinne still issuing cert ip,neutral,corinne,neutral,5
DOCE Discovery Session | CPO Coordinators,83,So many systems to check just before creating a case in IPS -,many system check creating case ip,positive,many,positive,6
DOCE Discovery Session | CPO Coordinators,85,Possible to add online scheduling for inspection – make date/times available of inspectors – would save so much work especially if integrating with Outlook,possible add online scheduling inspection make available inspector would save much work especially integrating outlook,positive,possible,positive,15
DOCE Discovery Session | CPO Coordinators,86,Would also force owners to schedule and not say couldn’t get in touch with CE (we email and call),would also force owner schedule say get touch ce email call,neutral,would,neutral,11
DOCE Discovery Session | CPO Coordinators,87,Automatic renewal letters/notices - add to print queue,automatic renewal add print queue,neutral,automatic,neutral,5
DOCE Discovery Session | CPO Coordinators,88,1000 businesses that need a CofU – manual process for one person takes a lot of time,business need cofu manual process one person take lot time,neutral,business,neutral,10
DOCE Discovery Session | CPO Coordinators,89,Camino applicants complain about the number of email notifications as well,camino applicant complain number email notification well,neutral,camino,neutral,7
DOCE Discovery Session | CPO Coordinators,90,No place in Camino for managing “due/past due” items,place camino managing due item,neutral,place,negative,5
DOCE Discovery Session | CPO Coordinators,91,Not enough visual urgency in Camino – IPS better at that as long as tickle date set for yourself,enough visual urgency camino ip better long tickle date set,positive,enough,positive,10
DOCE Discovery Session | CPO Coordinators,92,Anticipate that things are going to run out of space,anticipate thing going run space,neutral,anticipate,neutral,5
DOCE Discovery Session | CPO Coordinators,93,Think it’s going to be an issue for ROW as far as applicants,think going issue row far applicant,neutral,think,neutral,6
